,id,reviewer_id,sample_id,smell,severity,review_timestamp,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project
13234,13734,1,5354426,data class,critical,33:28.6,class,org.apache.nifi.web.api.dto.RemoteProcessGroupDTO,git@github.com:apache/nifi.git,c8eff590efa3babcda0b755009224dcac168708b,/nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-client-dto/src/main/java/org/apache/nifi/web/api/dto/RemoteProcessGroupDTO.java,30,405,https://github.com/apache/nifi/blob/c8eff590efa3babcda0b755009224dcac168708b/nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-client-dto/src/main/java/org/apache/nifi/web/api/dto/RemoteProcessGroupDTO.java/#L30-L405,1.0
13238,13738,1,6375517,data class,minor,34:25.9,class,org.eclipse.e4.ui.model.application.ui.menu.impl.HandledMenuItemImpl,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a,/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/application/ui/menu/impl/HandledMenuItemImpl.java,49,327,https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/application/ui/menu/impl/HandledMenuItemImpl.java/#L49-L327,1.0
13263,13763,1,7930012,data class,minor,25:10.0,class,org.eclipse.draw2d.PolylineConnection,git@github.com:eclipse/gef-legacy.git,14563a9e1f2af636a5364d195cf07dbff6f35fa6,/org.eclipse.draw2d/src/org/eclipse/draw2d/PolylineConnection.java,36,392,https://github.com/eclipse/gef-legacy/blob/14563a9e1f2af636a5364d195cf07dbff6f35fa6/org.eclipse.draw2d/src/org/eclipse/draw2d/PolylineConnection.java/#L36-L392,0.0
13266,13766,1,7523283,data class,minor,25:21.2,class,org.springframework.yarn.integration.ip.mind.binding.BaseObject,git@github.com:spring-projects/spring-hadoop.git,cda92b8ab6b5e8a8defe8ae5822e966e0a9d34eb,/spring-yarn/spring-yarn-integration/src/main/java/org/springframework/yarn/integration/ip/mind/binding/BaseObject.java,24,52,https://github.com/spring-projects/spring-hadoop/blob/cda92b8ab6b5e8a8defe8ae5822e966e0a9d34eb/spring-yarn/spring-yarn-integration/src/main/java/org/springframework/yarn/integration/ip/mind/binding/BaseObject.java/#L24-L52,0.0
13270,13770,1,7120318,data class,minor,26:20.1,class,com.microsoft.azure.maven.AbstractAzureMojo,git@github.com:Microsoft/azure-maven-plugins.git,d3e0b6fa0e00f38c04b622589a939fb3bae2227e,/azure-maven-plugin-lib/src/main/java/com/microsoft/azure/maven/AbstractAzureMojo.java,45,447,https://github.com/Microsoft/azure-maven-plugins/blob/d3e0b6fa0e00f38c04b622589a939fb3bae2227e/azure-maven-plugin-lib/src/main/java/com/microsoft/azure/maven/AbstractAzureMojo.java/#L45-L447,1.0
13273,13773,1,4348567,data class,minor,27:14.9,class,org.apache.derby.impl.services.uuid.BasicUUID,git@github.com:apache/derby.git,bd246fc89d4fce3f82f8344074ecb8a4713418df,/java/org.apache.derby.engine/org/apache/derby/impl/services/uuid/BasicUUID.java,36,250,https://github.com/apache/derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.engine/org/apache/derby/impl/services/uuid/BasicUUID.java/#L36-L250,1.0
13275,13775,1,4151146,data class,major,27:30.4,class,org.apache.chemistry.opencmis.commons.impl.dataobjects.ObjectInFolderListImpl,git@github.com:apache/chemistry-opencmis.git,ef8513d708e5e21710afe5cafb8b32a62a0ae532,/chemistry-opencmis-commons/chemistry-opencmis-commons-impl/src/main/java/org/apache/chemistry/opencmis/commons/impl/dataobjects/ObjectInFolderListImpl.java,31,75,https://github.com/apache/chemistry-opencmis/blob/ef8513d708e5e21710afe5cafb8b32a62a0ae532/chemistry-opencmis-commons/chemistry-opencmis-commons-impl/src/main/java/org/apache/chemistry/opencmis/commons/impl/dataobjects/ObjectInFolderListImpl.java/#L31-L75,1.0
13278,13778,1,7961199,data class,major,27:40.1,class,org.eclipse.titan.runtime.core.Param_Types.Module_Param_Boolean,git@github.com:eclipse/titan.EclipsePlug-ins.git,92bae808bfd4757c9a2f7cc0e59cd17ad801394c,/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/Param_Types.java,585,609,https://github.com/eclipse/titan.EclipsePlug-ins/blob/92bae808bfd4757c9a2f7cc0e59cd17ad801394c/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/Param_Types.java/#L585-L609,1.0
13283,13783,1,7625447,data class,major,28:53.5,class,org.springframework.security.saml.saml2.authentication.Status,git@github.com:spring-projects/spring-security-saml.git,fa46190c8c37c2eb24b0fd424263c219ffe27e25,/core/src/main/java/org/springframework/security/saml/saml2/authentication/Status.java,25,57,https://github.com/spring-projects/spring-security-saml/blob/fa46190c8c37c2eb24b0fd424263c219ffe27e25/core/src/main/java/org/springframework/security/saml/saml2/authentication/Status.java/#L25-L57,1.0
13285,13785,1,5627187,data class,major,29:00.4,class,org.apache.royale.compiler.ant.config.ConfigBoolean,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/royale-ant-tasks/src/main/java/org/apache/royale/compiler/ant/config/ConfigBoolean.java,28,75,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/royale-ant-tasks/src/main/java/org/apache/royale/compiler/ant/config/ConfigBoolean.java/#L28-L75,1.0
13297,13797,15,5040765,data class,minor,50:21.8,class,org.apache.jena.sparql.expr.nodevalue.NodeValueString,git@github.com:apache/jena.git,1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77,/jena-arq/src/main/java/org/apache/jena/sparql/expr/nodevalue/NodeValueString.java,27,62,https://github.com/apache/jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-arq/src/main/java/org/apache/jena/sparql/expr/nodevalue/NodeValueString.java/#L27-L62,1.0
13309,13809,15,4468635,data class,major,52:45.1,class,org.apache.drill.jdbc.impl.DrillMetaImpl.MetaColumn,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillMetaImpl.java,160,222,https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillMetaImpl.java/#L160-L222,1.0
13339,13839,15,5901667,data class,major,56:37.4,class,org.apache.xalan.xsltc.runtime.Attributes,git@github.com:apache/xalan-j.git,cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa,/src/org/apache/xalan/xsltc/runtime/Attributes.java,31,63,https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xalan/xsltc/runtime/Attributes.java/#L31-L63,0.0
13342,13842,15,6480563,data class,major,56:49.5,class,org.eclipse.paho.mqttv5.client.internal.MqttConnectionState,git@github.com:eclipse/paho.mqtt.java.git,5af7b53499e7dbe45b7227b3d41fc870089c0033,/org.eclipse.paho.mqttv5.client/src/main/java/org/eclipse/paho/mqttv5/client/internal/MqttConnectionState.java,26,168,https://github.com/eclipse/paho.mqtt.java/blob/5af7b53499e7dbe45b7227b3d41fc870089c0033/org.eclipse.paho.mqttv5.client/src/main/java/org/eclipse/paho/mqttv5/client/internal/MqttConnectionState.java/#L26-L168,1.0
13357,13857,15,7501187,data class,major,59:09.1,class,org.springframework.data.solr.repository.query.BindableSolrParameter,git@github.com:spring-projects/spring-data-solr.git,6db215cf28337895ec40ed28082fa895846680bb,/src/main/java/org/springframework/data/solr/repository/query/BindableSolrParameter.java,24,52,https://github.com/spring-projects/spring-data-solr/blob/6db215cf28337895ec40ed28082fa895846680bb/src/main/java/org/springframework/data/solr/repository/query/BindableSolrParameter.java/#L24-L52,1.0
13367,13867,15,8502684,data class,minor,00:44.0,class,org.apache.cloudstack.api.command.admin.ca.RevokeCertificateCmd,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec,/api/src/main/java/org/apache/cloudstack/api/command/admin/ca/RevokeCertificateCmd.java,39,116,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/api/src/main/java/org/apache/cloudstack/api/command/admin/ca/RevokeCertificateCmd.java/#L39-L116,1.0
13380,13880,15,8290693,data class,major,03:56.3,class,org.apache.james.mailbox.store.mail.model.impl.SimpleMessage,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa,/mailbox/store/src/main/java/org/apache/james/mailbox/store/mail/model/impl/SimpleMessage.java,35,133,https://github.com/apache/james-project/blob/fa24a096a5853459c3769a34ccc68feb91626bfa/mailbox/store/src/main/java/org/apache/james/mailbox/store/mail/model/impl/SimpleMessage.java/#L35-L133,1.0
13390,13890,15,8433766,data class,major,05:01.7,class,org.apache.camel.component.salesforce.api.dto.analytics.reports.ReportInstance,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/components/camel-salesforce/camel-salesforce-component/src/main/java/org/apache/camel/component/salesforce/api/dto/analytics/reports/ReportInstance.java,26,91,https://github.com/apache/camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-salesforce/camel-salesforce-component/src/main/java/org/apache/camel/component/salesforce/api/dto/analytics/reports/ReportInstance.java/#L26-L91,1.0
13398,13898,15,3797964,data class,major,05:42.7,class,com.alipay.dw.jstorm.transcation.TransactionalGlobalCount.Value,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/example/sequence-split-merge/src/main/java/com/alipay/dw/jstorm/transcation/TransactionalGlobalCount.java,93,96,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/example/sequence-split-merge/src/main/java/com/alipay/dw/jstorm/transcation/TransactionalGlobalCount.java/#L93-L96,1.0
13414,13914,15,7762191,data class,minor,06:58.1,class,org.apache.druid.indexing.worker.WorkerHistoryItem.TaskRemoval,git@github.com:apache/incubator-druid.git,8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5,/indexing-service/src/main/java/org/apache/druid/indexing/worker/WorkerHistoryItem.java,64,89,https://github.com/apache/incubator-druid/blob/8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5/indexing-service/src/main/java/org/apache/druid/indexing/worker/WorkerHistoryItem.java/#L64-L89,1.0
13428,13928,15,5832025,data class,major,07:36.6,class,org.apache.tomcat.jni.Socket,git@github.com:apache/tomcat.git,a9c1a0661198d9ba37c1facd8385fe05d538c4ad,/java/org/apache/tomcat/jni/Socket.java,27,629,https://github.com/apache/tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/java/org/apache/tomcat/jni/Socket.java/#L27-L629,1.0
13442,13942,15,7801178,data class,minor,11:24.2,class,org.apache.geode.internal.cache.DiskId.PersistenceWithIntOffset,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66,/geode-core/src/main/java/org/apache/geode/internal/cache/DiskId.java,531,564,https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/main/java/org/apache/geode/internal/cache/DiskId.java/#L531-L564,1.0
13462,13962,15,8044367,data class,major,15:15.9,class,org.eclipse.xtext.ui.tests.editor.contentassist.services.BacktrackingContentAssistTestLanguageGrammarAccess.IteratorVariableElements,git@github.com:eclipse/xtext-eclipse.git,0c7546b6aaf3644a77fc68eef9f3da368cbbeabd,/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/services/BacktrackingContentAssistTestLanguageGrammarAccess.java,2569,2603,https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/services/BacktrackingContentAssistTestLanguageGrammarAccess.java/#L2569-L2603,1.0
13474,13976,15,7961199,data class,major,16:46.6,class,org.eclipse.titan.runtime.core.Param_Types.Module_Param_Boolean,git@github.com:eclipse/titan.EclipsePlug-ins.git,92bae808bfd4757c9a2f7cc0e59cd17ad801394c,/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/Param_Types.java,585,609,https://github.com/eclipse/titan.EclipsePlug-ins/blob/92bae808bfd4757c9a2f7cc0e59cd17ad801394c/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/Param_Types.java/#L585-L609,1.0
13476,13978,15,8192759,data class,minor,17:00.2,class,org.apache.commons.jelly.tags.define.TagTag,git@github.com:apache/commons-jelly.git,48c008cc2328402e0976295625b32c5197ba2324,/jelly-tags/define/src/main/java/org/apache/commons/jelly/tags/define/TagTag.java,32,57,https://github.com/apache/commons-jelly/blob/48c008cc2328402e0976295625b32c5197ba2324/jelly-tags/define/src/main/java/org/apache/commons/jelly/tags/define/TagTag.java/#L32-L57,1.0
13488,13990,15,4205773,data class,minor,18:31.3,class,org.apache.cassandra.db.partitions.PartitionUpdate.CounterMark,git@github.com:apache/cassandra.git,e191aff385053bdb5325f15bc6d16d2dc0ee0589,/src/java/org/apache/cassandra/db/partitions/PartitionUpdate.java,661,703,https://github.com/apache/cassandra/blob/e191aff385053bdb5325f15bc6d16d2dc0ee0589/src/java/org/apache/cassandra/db/partitions/PartitionUpdate.java/#L661-L703,1.0
13507,14009,15,7155743,data class,critical,20:59.0,class,com.microsoft.sqlserver.jdbc.Segment,git@github.com:Microsoft/mssql-jdbc.git,84484edf7944de56749fd2648d0af2ffa2459b7a,/src/main/java/com/microsoft/sqlserver/jdbc/SQLServerSpatialDatatype.java,1932,1947,https://github.com/Microsoft/mssql-jdbc/blob/84484edf7944de56749fd2648d0af2ffa2459b7a/src/main/java/com/microsoft/sqlserver/jdbc/SQLServerSpatialDatatype.java/#L1932-L1947,0.0
13528,14030,20,7134420,data class,major,40:38.4,class,com.linkedin.restli.server.config.ResourceMethodConfigImpl,git@github.com:linkedin/rest.li.git,ad74aa98da8a55ad9c339d0769a3e8fb495765af,/restli-server/src/main/java/com/linkedin/restli/server/config/ResourceMethodConfigImpl.java,13,49,https://github.com/linkedin/rest.li/blob/ad74aa98da8a55ad9c339d0769a3e8fb495765af/restli-server/src/main/java/com/linkedin/restli/server/config/ResourceMethodConfigImpl.java/#L13-L49,1.0
13534,14036,20,4857404,data class,minor,41:02.7,class,org.apache.jackrabbit.oak.segment.tool.Diff.Builder,git@github.com:apache/jackrabbit-oak.git,fa85f54a065e01c0a1cb8c03af74194fdf521ddd,/oak-segment-tar/src/main/java/org/apache/jackrabbit/oak/segment/tool/Diff.java,56,171,https://github.com/apache/jackrabbit-oak/blob/fa85f54a065e01c0a1cb8c03af74194fdf521ddd/oak-segment-tar/src/main/java/org/apache/jackrabbit/oak/segment/tool/Diff.java/#L56-L171,1.0
13535,14037,20,4432196,data class,major,41:08.7,class,org.apache.eagle.hadoop.queue.model.scheduler.SchedulerInfo,git@github.com:apache/eagle.git,7ac9421c2c27d12ae88f001866b4444310fcaa3f,/eagle-jpm/eagle-hadoop-queue/src/main/java/org/apache/eagle/hadoop/queue/model/scheduler/SchedulerInfo.java,24,83,https://github.com/apache/eagle/blob/7ac9421c2c27d12ae88f001866b4444310fcaa3f/eagle-jpm/eagle-hadoop-queue/src/main/java/org/apache/eagle/hadoop/queue/model/scheduler/SchedulerInfo.java/#L24-L83,0.5
13558,14060,20,4975591,data class,major,43:19.8,class,org.apache.kafka.connect.data.SchemaAndValue,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/connect/api/src/main/java/org/apache/kafka/connect/data/SchemaAndValue.java,21,61,https://github.com/apache/kafka/blob/c74acb24eb1da5d16cc2721a63931cd87f79ec66/connect/api/src/main/java/org/apache/kafka/connect/data/SchemaAndValue.java/#L21-L61,1.0
13592,14094,21,8516029,data class,major,35:55.2,class,com.cloud.servlet.ConsoleProxyClientParam,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec,/server/src/main/java/com/cloud/servlet/ConsoleProxyClientParam.java,20,143,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/servlet/ConsoleProxyClientParam.java/#L20-L143,1.0
13600,14102,21,5946774,data class,major,36:49.2,class,org.superbiz.inheritance.Tower,git@github.com:apache/tomee.git,d21933b313aff812fe5188b57bf572a9ad649148,/examples/webservice-inheritance/src/main/java/org/superbiz/inheritance/Tower.java,21,50,https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/examples/webservice-inheritance/src/main/java/org/superbiz/inheritance/Tower.java/#L21-L50,1.0
13620,14122,21,4290693,data class,major,43:00.4,class,datafu.hourglass.schemas.PartitionCollapsingSchemas,git@github.com:apache/datafu.git,3e52d11f75956ac3e6d2384816affeba565ab61d,/datafu-hourglass/src/main/java/datafu/hourglass/schemas/PartitionCollapsingSchemas.java,41,218,https://github.com/apache/datafu/blob/3e52d11f75956ac3e6d2384816affeba565ab61d/datafu-hourglass/src/main/java/datafu/hourglass/schemas/PartitionCollapsingSchemas.java/#L41-L218,1.0
13622,14124,21,8186875,data class,minor,43:14.5,class,org.apache.activemq.leveldb.replicated.ReplicatedLevelDBStoreViewMBean,git@github.com:apache/activemq.git,ccf56875b0660214e0a61bd2f8adc418143551fc,/activemq-leveldb-store/src/main/java/org/apache/activemq/leveldb/replicated/ReplicatedLevelDBStoreViewMBean.java,30,66,https://github.com/apache/activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-leveldb-store/src/main/java/org/apache/activemq/leveldb/replicated/ReplicatedLevelDBStoreViewMBean.java/#L30-L66,1.0
13628,14130,21,8400746,data class,major,43:53.4,class,org.apache.camel.component.slack.helper.SlackMessage.Attachment,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/components/camel-slack/src/main/java/org/apache/camel/component/slack/helper/SlackMessage.java,78,241,https://github.com/apache/camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-slack/src/main/java/org/apache/camel/component/slack/helper/SlackMessage.java/#L78-L241,1.0
13630,14132,21,5380933,data class,minor,44:03.9,class,org.apache.nifi.controller.AbstractControllerService,git@github.com:apache/nifi.git,c8eff590efa3babcda0b755009224dcac168708b,/nifi-api/src/main/java/org/apache/nifi/controller/AbstractControllerService.java,28,120,https://github.com/apache/nifi/blob/c8eff590efa3babcda0b755009224dcac168708b/nifi-api/src/main/java/org/apache/nifi/controller/AbstractControllerService.java/#L28-L120,1.0
13634,14136,21,4801607,data class,minor,44:38.2,class,org.apache.skywalking.oap.server.core.analysis.data.LimitedSizeDataCollection,git@github.com:apache/incubator-skywalking.git,32c4bced8a7e055003d6e4bea0fd8f8361bec8e5,/oap-server/server-core/src/main/java/org/apache/skywalking/oap/server/core/analysis/data/LimitedSizeDataCollection.java,24,115,https://github.com/apache/incubator-skywalking/blob/32c4bced8a7e055003d6e4bea0fd8f8361bec8e5/oap-server/server-core/src/main/java/org/apache/skywalking/oap/server/core/analysis/data/LimitedSizeDataCollection.java/#L24-L115,1.0
13638,14140,21,8187132,data class,minor,59:20.4,class,org.apache.activemq.broker.TransportConnectionState,git@github.com:apache/activemq.git,ccf56875b0660214e0a61bd2f8adc418143551fc,/activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnectionState.java,27,74,https://github.com/apache/activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnectionState.java/#L27-L74,1.0
13648,14150,21,8514954,data class,minor,00:06.9,class,org.apache.cloudstack.api.command.user.template.ExtractTemplateCmd,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec,/api/src/main/java/org/apache/cloudstack/api/command/user/template/ExtractTemplateCmd.java,39,147,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/api/src/main/java/org/apache/cloudstack/api/command/user/template/ExtractTemplateCmd.java/#L39-L147,1.0
13656,14158,21,3954827,data class,minor,29:05.6,class,org.apache.apex.malhar.lib.db.jdbc.JdbcFieldInfo,git@github.com:apache/apex-malhar.git,1acaf15f425d72f19bb590c667987ed5d81d7f25,/library/src/main/java/org/apache/apex/malhar/lib/db/jdbc/JdbcFieldInfo.java,32,60,https://github.com/apache/apex-malhar/blob/1acaf15f425d72f19bb590c667987ed5d81d7f25/library/src/main/java/org/apache/apex/malhar/lib/db/jdbc/JdbcFieldInfo.java/#L32-L60,0.5
13657,14159,21,8736644,data class,minor,29:23.1,class,org.apache.hadoop.mapreduce.v2.hs.HistoryClientService,git@github.com:apache/hadoop-common.git,42a61a4fbc88303913c4681f0d40ffcc737e70b5,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryClientService.java,99,435,https://github.com/apache/hadoop-common/blob/42a61a4fbc88303913c4681f0d40ffcc737e70b5/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryClientService.java/#L99-L435,0.0
13659,14161,21,4493302,data class,minor,29:46.4,class,org.apache.drill.exec.ssl.SSLConfigClient,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,/exec/java-exec/src/main/java/org/apache/drill/exec/ssl/SSLConfigClient.java,33,281,https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/java-exec/src/main/java/org/apache/drill/exec/ssl/SSLConfigClient.java/#L33-L281,1.0
13662,14164,21,5627187,data class,major,33:32.2,class,org.apache.royale.compiler.ant.config.ConfigBoolean,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/royale-ant-tasks/src/main/java/org/apache/royale/compiler/ant/config/ConfigBoolean.java,28,75,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/royale-ant-tasks/src/main/java/org/apache/royale/compiler/ant/config/ConfigBoolean.java/#L28-L75,1.0
13664,14166,21,6879905,data class,minor,33:43.6,class,com.sun.tools.javac.tree.DCTree.DCSerialField,git@github.com:google/error-prone-javac.git,a53d069bbdb2c60232ed3811c19b65e41c3e60e0,/src/jdk.compiler/share/classes/com/sun/tools/javac/tree/DCTree.java,732,767,https://github.com/google/error-prone-javac/blob/a53d069bbdb2c60232ed3811c19b65e41c3e60e0/src/jdk.compiler/share/classes/com/sun/tools/javac/tree/DCTree.java/#L732-L767,0.0
13667,14169,20,4687786,data class,minor,08:18.1,class,org.apache.hama.bsp.GroomServerStatus,git@github.com:apache/hama.git,734a4d7337cbd132623c7dcb84c300de428d13bf,/core/src/main/java/org/apache/hama/bsp/GroomServerStatus.java,40,222,https://github.com/apache/hama/blob/734a4d7337cbd132623c7dcb84c300de428d13bf/core/src/main/java/org/apache/hama/bsp/GroomServerStatus.java/#L40-L222,0.5
13676,14178,20,4341864,data class,minor,47:20.5,class,org.apache.directory.server.core.avltree.avl.AvlNode,git@github.com:apache/directory-server.git,310007cc1c7eb5415f93bed67d5553bc70980820,/core-avl/src/main/java/org/apache/directory/server/core/avltree/avl/AvlNode.java,29,58,https://github.com/apache/directory-server/blob/310007cc1c7eb5415f93bed67d5553bc70980820/core-avl/src/main/java/org/apache/directory/server/core/avltree/avl/AvlNode.java/#L29-L58,1.0
13684,14186,20,8736543,data class,major,19:59.8,class,org.apache.hadoop.metrics2.MetricsTag,git@github.com:apache/hadoop-common.git,42a61a4fbc88303913c4681f0d40ffcc737e70b5,/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics2/MetricsTag.java,30,88,https://github.com/apache/hadoop-common/blob/42a61a4fbc88303913c4681f0d40ffcc737e70b5/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics2/MetricsTag.java/#L30-L88,0.0
13691,14193,20,3812473,data class,major,20:26.8,class,org.apache.activemq.artemis.core.protocol.stomp.StompFrame.Header,git@github.com:apache/activemq-artemis.git,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,/artemis-protocols/artemis-stomp-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/stomp/StompFrame.java,158,175,https://github.com/apache/activemq-artemis/blob/5bd5c610195d6f4a3dd1ac28170727003f8a5a54/artemis-protocols/artemis-stomp-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/stomp/StompFrame.java/#L158-L175,1.0
13694,14196,20,6164729,data class,major,30:56.0,class,org.eclipse.che.plugin.typescript.dto.model.FieldAttributeModel,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/core/che-core-typescript-dto-maven-plugin/src/main/java/org/eclipse/che/plugin/typescript/dto/model/FieldAttributeModel.java,29,214,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/core/che-core-typescript-dto-maven-plugin/src/main/java/org/eclipse/che/plugin/typescript/dto/model/FieldAttributeModel.java/#L29-L214,1.0
13696,14198,20,3974797,data class,major,31:05.6,class,org.apache.avro.mapred.AvroWrapper,git@github.com:apache/avro.git,1119b6eb5b92730b27e9798793bc67f192591c15,/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,22,61,https://github.com/apache/avro/blob/1119b6eb5b92730b27e9798793bc67f192591c15/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java/#L22-L61,1.0
13702,14204,20,3763847,data class,major,31:53.5,class,com.amazon.pay.response.ipn.model.ProviderCreditReversalDetails,git@github.com:amzn/amazon-pay-sdk-java.git,5a3547d00c796aab8f0c8ac12e0310f7a5c4678a,/src/com/amazon/pay/response/ipn/model/ProviderCreditReversalDetails.java,25,145,https://github.com/amzn/amazon-pay-sdk-java/blob/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/response/ipn/model/ProviderCreditReversalDetails.java/#L25-L145,1.0
13717,14219,20,7027539,data class,minor,57:52.2,class,com.ibm.cloud.objectstorage.services.kms.model.ListKeysResult,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-kms/src/main/java/com/ibm/cloud/objectstorage/services/kms/model/ListKeysResult.java,22,300,https://github.com/IBM/ibm-cos-sdk-java/blob/d6b03864c15c622ce439e39f20ab41a77dc1cc83/ibm-cos-java-sdk-kms/src/main/java/com/ibm/cloud/objectstorage/services/kms/model/ListKeysResult.java/#L22-L300,1.0
13721,14223,13,3931780,data class,minor,04:19.5,class,org.apache.accumulo.proxy.thrift.AccumuloProxy.deleteTable_args,git@github.com:apache/accumulo.git,f896c98c2356a52dfa2235d2cc02ae556ab17909,/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,30526,31009,https://github.com/apache/accumulo/blob/f896c98c2356a52dfa2235d2cc02ae556ab17909/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java/#L30526-L31009,1.0
13724,14226,13,7075624,data class,major,05:14.0,class,sun.security.x509.CertificatePolicyMap,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/libcore/ojluni/src/main/java/sun/security/x509/CertificatePolicyMap.java,38,106,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/ojluni/src/main/java/sun/security/x509/CertificatePolicyMap.java/#L38-L106,1.0
